Respondent ID,Respondant Zip Code,Urban or Rural,Age,Gender,Ethnicity,Income Re-scaled see document for re-scaling,Education Re-scaled see document for rescaling,Household size Re-scaled see document for rescaling,Marital,Employment Simple,Elections: I think elections are fair and reliable Re-scaled see document for rescaling,"Last Election: Didn't Vote 0, Democrat 1, Republican 2",Elections: I understand the term 'democracy' to mean:,Elections: How would you define the political system in which you live? ,Political System Oppinions: Which of these two political systems do you think is the most effective and functional for making complex decisions? ,Political System Oppinions: Which of these two political systems would you prefer to live in?,Economic Instability Re-scaled: 0=no impact 3=high impact,Energy Crisis Re-scaled 0=no impact 3=high impact,Climate Change Re-scaled 0=no impact 3=high impact,Lack of Natural Resources Re-scaled 0=no impact 3=high impact,Militarty Conflicts Re-scaled 0=no impact 3=high impact,Interstate Conflicts Re-scaled 0=no impact 3=high impact,Employment and Livelihood Re-scaled 0=no impact 3=high impact,Infectious Disease Re-scaled 0=no impact 3=high impact,AI Re-scaled 0=no impact 3=high impact,Cybersecurity Re-scaled 0=no impact 3=high impact,Composite Crisis Score (Sum of all Crisis Scores),Systems Thinking Score 0-36,Trust Score 1-5,Conspiracy 5-20,Complexity 5-20,Openness 3-21,Conscienciousness 3-21,Extroversion 3-21,Agreeableness 3-21,Neuroticism 3-21
1628,85351,Urban,69,Female,White,4,4,2,Married,Retired,0,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,3,0,3,3,2,2,3,0,1,18,24,2.3333333,5,11,20,18,14,21,16
1627,85003,Urban,25,Male,Black,9,5,1,Married,Employed Full-time,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,1,2,1,1,1,2,3,1,1,15,23,1.6666666,6,14,20,17,18,19,15
2177,85282,Urban,39,Male,Hispanic,6,2,5,Married,Employed Full-time,2,2,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,2,2,1,1,2,1,1,3,2,1,16,25,3.6666667,8,14,20,17,17,16,7
1932,85142,Urban,57,Female,White,9,3,6,Seperated,Employed Part-time,1,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,3,1,1,2,2,1,2,1,2,18,26,3,10,11,20,21,16,15,15
2385,85053,Urban,30,Male,White,3,2,5,Married,Employed Full-time,0,0,That I can determine directly/by myself what happens in my country,Democracy,Neither,Neither,2,2,2,2,1,1,2,2,1,2,17,27,3.3333333,12,14,20,18,18,18,9
2728,85254,Urban,35,Female,White,7,6,3,Single,Employed Full-time,2,1,That there is a well-functioning social system,Democracy,Democracy,Democracy,3,1,2,2,2,2,0,3,1,2,18,28,2.6666667,8,16,21,19,18,14,17
2202,85248,Urban,19,Female,White,2,3,1,Single,Other,2,0,That I can determine directly/by myself what happens in my country,Democracy,Neither,Democracy,3,1,0,3,0,2,3,0,3,0,15,36,1.3333334,9,12,21,20,18,19,6
2546,85021,Urban,23,Male,White,2,2,1,Single,Employed Full-time,1,0,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,1,3,3,3,1,1,1,3,1,2,19,24,3,9,17,21,19,18,18,12
2732,85303,Urban,34,Female,Hispanic,3,2,3,Single,Employed Full-time,1,0,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,3,3,1,1,0,0,3,2,1,2,16,19,3,12,16,21,17,12,14,21
2203,85719,Urban,22,Male,White,4,3,3,Single,Other,1,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,3,0,3,2,1,3,0,1,2,18,18,3,9,8,6,11,9,11,11
2798,85282,Urban,26,Male,Hispanic,5,5,5,Single,Unemployed,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,2,1,1,1,1,2,2,1,1,14,27,3.3333333,9,12,7,15,11,18,11
1618,85379,Urban,46,Female,White,5,2,3,Seperated,Employed Full-time,1,0,That there is a well-functioning social system,Democracy,Neither,Democracy,2,3,1,2,1,1,2,2,1,1,16,28,3.6666667,6,15,8,15,8,17,15
2800,85306,Urban,61,Male,White,2,6,2,Single,Retired,1,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Democracy,3,2,0,2,0,1,0,2,3,1,14,22,2.3333333,8,11,8,21,8,11,11
2147,85234,Rural,70,Female,White,9,5,4,Widowed,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,3,3,2,3,2,2,2,0,1,21,35,3,5,17,9,21,19,21,14
1872,85382,Urban,49,Male,White,7,3,4,Single,Employed Full-time,2,2,That the people elect the respective head of state in free elections,Democracy,Neither,Autocracy,3,2,1,1,1,1,3,1,1,1,15,17,2.6666667,11,11,9,19,13,17,14
2937,85016,Urban,26,Male,Black,1,2,1,Single,Employed Full-time,0,0,That I can determine directly/by myself what happens in my country,Democracy,Democracy,Autocracy,3,1,1,2,3,3,0,3,1,0,17,19,3,14,12,9,11,15,15,15
1974,85024,Urban,55,Male,White,8,3,2,Married,Employed Full-time,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,1,2,1,1,2,2,1,1,1,13,29,2,5,16,10,15,15,13,12
1551,85634,Rural,38,Male,Native American,1,2,1,Single,Employed Part-time,2,1,That I can determine directly/by myself what happens in my country,Democracy,Democracy,Democracy,1,2,1,3,1,1,2,2,1,1,15,18,3.3333333,5,14,10,11,13,10,11
1560,85008,Urban,68,Female,White,7,6,3,Seperated,Retired,2,2,That there is a well-functioning social system,Democracy,Autocracy,Democracy,2,1,1,1,2,2,1,2,1,1,14,27,3.6666667,7,14,10,20,15,20,7
2265,85201,Urban,60,Male,White,7,4,2,Seperated,Employed Part-time,0,2,That I can determine directly/by myself what happens in my country,Democracy,Democracy,Democracy,3,2,0,1,1,1,2,2,2,0,14,26,2.6666667,11,5,10,18,5,16,11
2614,85714,Rural,30,Male,Native American,5,4,4,Single,Employed Full-time,1,2,That I can determine directly/by myself what happens in my country,Democracy,Autocracy,Autocracy,0,2,2,2,2,1,2,2,1,1,15,22,2.6666667,15,13,11,13,14,11,14
2565,85704,Urban,61,Female,White,9,5,2,Married,Employed Full-time,2,1,That I can determine directly/by myself what happens in my country,Democracy,Democracy,Democracy,2,1,3,1,3,1,1,2,1,2,17,21,3.3333333,5,16,12,14,13,13,14
1860,85705,Rural,59,Female,White,1,2,1,Seperated,Retired,2,0,That there is no great gap between rich and poor,Autocracy,Neither,Democracy,3,2,3,3,2,2,0,3,0,2,20,30,2.3333333,6,16,12,21,19,21,9
2176,85050,Urban,45,Male,Native American,8,5,1,Single,Employed Full-time,0,0,That there is a well-functioning social system,Democracy,Neither,Neither,1,2,1,2,2,2,1,2,1,1,15,18,3,6,18,12,12,12,12,12
2663,85730,Rural,59,Male,Asian,5,3,1,Single,Retired,1,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Neither,2,2,1,0,2,2,2,2,0,1,14,26,3,7,8,12,16,12,18,13
2794,85268,Urban,24,Male,White,9,5,2,Married,Employed Full-time,2,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,1,0,0,1,0,0,3,3,1,11,29,3,7,12,12,20,15,17,12
2370,85345,Urban,26,Male,White,6,5,3,Married,Employed Part-time,1,0,That the people elect the respective head of state in free elections,Autocracy,Democracy,Democracy,3,1,1,0,0,1,2,3,1,0,12,29,3.3333333,8,16,12,15,19,20,6
2157,85310,Urban,49,Male,White,1,5,5,Married,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,3,2,3,1,1,2,2,0,2,19,29,4,8,15,12,16,20,20,6
1468,86409,Rural,76,Male,White,8,5,2,Married,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,2,1,2,2,2,2,0,1,2,2,16,13,3,10,14,12,14,7,10,5
2667,85383,Urban,65,Female,White,8,6,2,Married,Retired,2,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,2,2,3,1,1,2,1,2,1,1,16,19,3.6666667,10,15,12,18,17,13,7
2313,85225,Urban,45,Male,White,8,4,6,Married,Employed Full-time,2,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,1,2,1,2,1,2,2,1,1,15,18,3.3333333,12,13,12,13,13,15,12
2141,85323,Urban,37,Male,Asian,6,5,5,Single,Employed Part-time,0,2,That I have to bow to the majority opinion whether I agree or not,Autocracy,Democracy,Autocracy,2,0,0,2,0,0,2,0,3,2,11,27,2.3333333,17,8,12,14,10,15,13
2381,86413,Rural,66,Female,White,2,3,1,Widowed,Retired,0,0,That I have to bow to the majority opinion whether I agree or not,Autocracy,Neither,Neither,3,3,2,3,3,2,2,3,0,0,21,14,2,7,12,13,20,15,18,15
1704,85044,Urban,32,Female,White,7,6,3,Married,Employed Full-time,1,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,1,3,1,2,1,2,2,1,1,17,24,2.6666667,7,15,13,18,15,10,10
1624,85395,Urban,88,Male,White,3,6,1,Widowed,Retired,2,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,1,0,1,2,2,0,2,1,2,13,11,3.6666667,7,7,13,15,12,17,9
1795,85050,Urban,49,Male,White,10,5,2,Married,Employed Full-time,3,1,That I can determine directly/by myself what happens in my country,Democracy,Democracy,Democracy,2,3,3,1,1,2,2,1,2,0,17,15,1.6666666,8,16,13,19,10,10,3
2182,85295,Urban,49,Female,White,9,3,3,Married,Other,2,2,That there is a well-functioning social system,Democracy,Democracy,Democracy,3,0,2,0,2,2,0,2,2,1,14,26,3.6666667,8,16,13,18,16,20,13
2649,85284,Urban,65,Male,White,6,4,3,Married,Retired,2,0,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,1,1,3,1,2,2,0,3,1,1,15,27,3.3333333,9,17,13,10,9,14,14
2679,85209,Urban,67,Female,White,6,6,2,Married,Retired,1,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,3,1,1,1,1,2,2,1,1,16,23,3.6666667,9,14,13,21,11,19,13
2290,85048,Urban,51,Male,White,8,6,1,Single,Employed Full-time,1,2,That the people elect the respective head of state in free elections,Autocracy,Autocracy,Neither,3,3,0,0,1,3,1,0,1,2,14,27,4.3333335,9,5,13,19,11,15,7
1987,85625,Rural,18,Female,Hispanic,2,2,2,Single,Other,2,0,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,2,2,2,1,0,2,2,2,1,17,19,2.6666667,10,16,13,14,11,15,16
2356,85233,Urban,46,Male,White,7,2,1,Single,Employed Full-time,2,0,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,3,0,0,0,0,0,3,1,1,2,10,36,3,11,10,13,13,10,21,19
1742,85755,Urban,52,Male,White,4,5,1,Single,Employed Full-time,3,1,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,3,2,2,1,1,1,3,1,1,1,16,22,1.6666666,5,15,14,15,10,16,15
1769,85396,Urban,58,Female,White,8,3,2,Married,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,0,1,1,0,0,2,0,3,1,1,9,23,2.3333333,5,17,14,17,14,19,11
2188,85730,Urban,42,Male,Asian,1,5,4,Single,Unemployed,2,1,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,3,1,2,2,1,1,3,2,0,1,16,26,2.3333333,5,16,14,15,8,12,19
2812,85711,Urban,39,Female,White,7,4,4,Married,Employed Full-time,1,1,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,3,3,3,3,1,2,1,2,1,1,20,27,2.6666667,5,18,14,17,18,18,19
2661,86314,Rural,45,Female,White,4,2,6,Married,Employed Full-time,3,0,That I have to bow to the majority opinion whether I agree or not,Autocracy,Neither,Neither,2,3,3,3,1,0,3,3,1,0,19,14,3,7,9,14,16,10,13,10
2733,85364,Rural,48,Male,White,5,6,3,Single,Employed Full-time,1,1,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,1,2,1,1,1,1,1,1,2,2,13,17,4.3333335,7,13,14,18,15,20,8
2314,85201,Urban,56,Male,Hispanic,4,3,3,Single,Employed Full-time,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,2,2,2,2,1,2,2,1,1,18,26,2.3333333,8,14,14,12,10,15,15
1549,85004,Urban,41,Male,White,1,2,1,Single,Unemployed,2,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Autocracy,Democracy,3,2,1,3,2,2,0,2,1,2,18,23,3.3333333,8,13,14,13,11,14,20
1660,85641,Rural,62,Female,White,8,5,2,Married,Retired,3,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,1,3,2,2,2,0,2,1,2,18,29,3.3333333,8,16,14,20,20,18,11
2710,85706,Rural,59,Female,Other,6,3,2,Married,Unemployed,2,1,That there is no great gap between rich and poor,Democracy,Democracy,Democracy,1,2,2,1,1,1,2,2,2,0,14,22,3.3333333,9,16,14,18,14,18,8
2756,85212,Urban,32,Female,White,8,5,4,Married,Other,2,1,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,3,2,1,2,1,2,3,2,0,0,16,27,3,11,14,14,16,18,13,10
2458,85614,Rural,27,Other,White,2,3,4,Married,Unemployed,1,1,That there is a well-functioning social system,Autocracy,Neither,Neither,2,1,1,2,1,1,2,2,1,1,14,21,2.6666667,13,14,14,15,12,17,14
2493,85704,Urban,29,Female,White,5,4,3,Single,Other,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,3,3,0,0,1,2,3,0,1,16,34,2.6666667,5,15,15,13,17,16,10
1797,85706,Urban,55,Female,Hispanic,5,6,1,Seperated,Unemployed,1,2,That the people elect the respective head of state in free elections,Autocracy,Neither,Democracy,3,3,1,3,2,0,3,1,0,3,19,19,3,6,9,15,17,9,11,15
2078,85714,Urban,39,Female,Hispanic,5,5,4,Seperated,Employed Full-time,0,1,That the people elect the respective head of state in free elections,Autocracy,Democracy,Democracy,2,2,2,1,0,1,0,3,0,3,14,36,2,8,17,15,17,15,17,14
1680,85712,Urban,49,Female,Hispanic,9,6,2,Married,Unemployed,2,0,That there is a well-functioning social system,Democracy,Democracy,Democracy,2,0,2,1,0,0,3,2,1,1,12,33,3.6666667,8,18,15,20,15,15,7
2060,85147,Rural,20,Female,Native American,1,2,5,Single,Unemployed,2,0,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,1,1,2,2,0,1,2,2,1,1,13,18,3.3333333,9,10,15,16,14,12,14
2198,85301,Urban,39,Female,White,2,3,3,Single,Employed Full-time,2,0,That I have to bow to the majority opinion whether I agree or not,Autocracy,Neither,Neither,3,3,2,2,0,0,3,1,0,3,17,26,2,10,13,15,13,19,18,12
1577,85140,Urban,45,Male,White,2,2,1,Single,Employed Full-time,1,2,That I can determine directly/by myself what happens in my country,Democracy,Autocracy,Autocracy,2,2,2,1,1,2,3,1,0,1,15,18,2.6666667,11,14,15,14,14,13,13
1835,85226,Urban,39,Male,Hispanic,7,4,6,Married,Employed Full-time,0,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Neither,Neither,2,2,0,1,1,2,2,1,1,1,13,20,2.3333333,12,10,15,18,12,15,12
2168,86326,Rural,50,Female,White,4,6,1,Widowed,Employed Full-time,1,2,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,2,0,0,1,1,3,1,1,1,13,32,2.6666667,14,13,15,16,18,17,19
2741,85388,Urban,40,Female,White,6,3,5,Married,Other,0,2,That there is no great gap between rich and poor,Democracy,Neither,Neither,2,1,0,2,2,2,1,0,2,2,14,23,2.6666667,15,11,15,12,14,18,18
2383,85296,Rural,21,Female,White,4,3,3,Married,Other,2,2,That I can determine directly/by myself what happens in my country,Autocracy,Autocracy,Neither,1,1,1,1,2,1,2,2,1,1,13,19,3,15,15,15,18,9,18,17
2600,85285,Urban,56,Female,Hispanic,5,6,1,Seperated,Employed Full-time,2,1,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,3,1,1,2,0,0,2,3,1,1,14,19,2.3333333,8,11,16,18,16,17,13
2558,85209,Urban,69,Male,White,8,5,2,Married,Retired,3,0,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,2,2,2,0,3,2,0,1,1,3,16,29,4,8,17,16,20,12,19,10
1908,85383,Rural,86,Male,White,8,4,2,Married,Retired,2,2,That there is a well-functioning social system,Democracy,Democracy,Democracy,2,3,1,1,2,1,2,1,1,2,16,26,4.3333335,8,14,16,18,16,16,9
2260,86001,Urban,21,Female,White,4,5,3,Single,Employed Part-time,1,0,That there is a well-functioning social system,Democracy,Democracy,Democracy,2,3,3,2,1,1,2,2,1,1,18,23,3.6666667,9,13,16,10,16,19,13
1666,85008,Urban,42,Male,Native American,7,4,1,Single,Employed Full-time,2,2,That there is a well-functioning social system,Democracy,Democracy,Democracy,1,1,1,1,1,1,2,1,2,1,12,19,3.3333333,10,13,16,14,15,14,11
2126,85213,Urban,69,Male,White,8,5,2,Married,Employed Full-time,1,2,That there is a well-functioning social system,Autocracy,Democracy,Democracy,3,3,1,1,2,3,1,2,0,1,17,29,2.6666667,11,9,16,17,19,13,11
2867,85251,Urban,30,Male,White,7,5,1,Seperated,Employed Full-time,0,2,That there is a well-functioning social system,Autocracy,Neither,Neither,2,2,1,2,1,1,1,2,2,1,15,18,3,12,8,16,17,18,17,9
2886,85742,Urban,38,Male,White,10,4,3,Single,Employed Full-time,1,2,That I can determine directly/by myself what happens in my country,Autocracy,Autocracy,Autocracy,1,2,1,1,2,1,2,1,1,2,14,20,3,13,13,16,13,13,12,15
1949,85022,Urban,40,Male,White,8,2,4,Married,Employed Full-time,0,2,That I can determine directly/by myself what happens in my country,Democracy,Neither,Neither,3,1,0,3,1,3,1,1,1,1,15,18,3,17,12,16,12,13,12,12
1857,85365,Urban,30,Female,Hispanic,2,2,3,Married,Employed Full-time,2,2,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,3,3,3,2,3,1,3,3,0,0,21,29,1.6666666,5,20,17,21,20,13,15
2404,86047,Rural,19,Female,White,7,2,6,Single,Other,2,1,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,2,2,0,1,0,2,2,3,0,15,26,3.6666667,7,12,17,14,13,11,19
2247,85323,Urban,43,Female,White,5,3,5,Married,Employed Full-time,1,2,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,2,3,1,0,0,0,3,3,0,1,13,27,3.6666667,9,11,17,21,17,19,8
2416,85251,Urban,47,Female,White,5,3,1,Single,Unemployed,0,2,That I have to bow to the majority opinion whether I agree or not,Autocracy,Neither,Democracy,3,2,1,2,0,0,3,2,0,2,15,17,4.3333335,9,12,17,14,9,21,15
1894,85234,Urban,73,Female,White,2,2,3,Widowed,Unemployed,0,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,3,3,2,1,1,2,2,1,1,1,17,15,2.3333333,10,15,17,20,8,17,15
2200,85019,Rural,34,Female,Native American,5,6,6,Married,Employed Full-time,1,2,That I can determine directly/by myself what happens in my country,Democracy,Neither,Neither,3,2,0,1,1,1,3,1,1,1,14,22,3,10,10,17,17,10,17,14
2145,85331,Urban,64,Female,White,9,3,3,Married,Retired,2,2,That there is a well-functioning social system,Democracy,Democracy,Democracy,2,1,2,1,1,1,1,2,1,2,14,23,3.3333333,11,16,17,16,15,13,12
2175,85607,Urban,19,Male,Hispanic,3,2,4,Single,Employed Full-time,0,0,That I can determine directly/by myself what happens in my country,Democracy,Democracy,Neither,3,2,2,3,1,0,3,2,1,1,18,29,1.6666666,14,14,17,15,15,18,7
2450,85037,Urban,34,Female,Hispanic,7,2,4,Married,Unemployed,2,0,That there is a well-functioning social system,Autocracy,Neither,Autocracy,0,2,2,2,0,1,0,1,2,3,13,25,1.3333334,16,9,17,20,18,20,9
2718,86314,Urban,55,Female,White,1,3,2,Seperated,Retired,1,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,3,3,1,2,1,2,2,1,1,1,17,22,2.3333333,16,13,17,13,11,11,17
2029,85301,Urban,51,Male,White,2,3,1,Single,Unemployed,1,0,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,3,1,0,1,3,0,3,2,0,2,15,21,3.6666667,5,14,18,19,15,12,8
2818,85035,Urban,22,Male,White,6,2,5,Single,Unemployed,2,0,That the people elect the respective head of state in free elections,Democracy,Democracy,Democracy,3,2,3,2,2,1,3,2,0,1,19,29,3.6666667,5,16,18,21,20,20,5
2037,85742,Urban,69,Female,White,4,6,1,Seperated,Retired,2,1,That there is a well-functioning social system,Democracy,Democracy,Democracy,1,1,1,1,1,1,0,2,2,2,12,33,4.3333335,5,19,18,18,16,16,13
1518,85204,Urban,27,Female,Hispanic,5,4,6,Married,Employed Full-time,1,1,That the people elect the respective head of state in free elections,Autocracy,Democracy,Democracy,3,3,3,1,0,1,3,1,0,2,17,11,1.3333334,8,15,18,20,10,13,13
1600,85381,Urban,74,Male,White,5,5,3,Seperated,Employed Part-time,1,2,That I have to bow to the majority opinion whether I agree or not,Democracy,Democracy,Democracy,3,1,0,1,1,1,2,2,1,1,13,32,1.6666666,8,7,18,14,17,13,10
1975,85374,Rural,58,Male,White,6,6,4,Married,Employed Full-time,1,2,That the people elect the respective head of state in free elections,Democracy,Neither,Democracy,3,3,0,0,0,1,2,2,1,1,13,23,3.3333333,9,11,18,20,17,18,16
2669,85295,Urban,47,Male,White,9,5,3,Married,Employed Full-time,1,1,That there is a well-functioning social system,Democracy,Democracy,Democracy,2,0,1,0,1,0,2,3,0,2,11,26,2.3333333,10,15,18,17,16,13,15
1489,85087,Rural,56,Female,White,7,4,3,Widowed,Employed Full-time,1,2,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,3,1,2,2,2,2,2,2,1,0,17,24,4.3333335,10,13,18,19,19,14,11
2687,85710,Urban,64,Female,White,5,5,1,Seperated,Employed Full-time,0,2,That I have to bow to the majority opinion whether I agree or not,Autocracy,Democracy,Democracy,2,2,2,1,1,1,1,2,1,2,15,25,2,11,13,18,13,19,20,5
2753,85048,Urban,41,Female,Asian,9,5,4,Married,Employed Part-time,1,1,That the people elect the respective head of state in free elections,Democracy,Neither,Neither,2,1,3,1,1,2,1,2,1,1,15,27,2.3333333,11,14,18,16,12,17,14
